Title,Price,Location,Bedrooms,Bathrooms,Land Area,Building Area,Agent Name,URL,Price per Bedroom,Cost per Bedroom,Area per Bedroom
Dijual Kos an Aktif 23 Kamar Sayap Dago Bandung,1800.0,"Dago, Bandung",23.0,23.0,195.0,650.0,Teti Hartiyati,"<a href=""https://www.rumah123.com/properti/bandung/kss11533/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11533/</a>",1.3043478260869565,78.26086956521739,28.26086956521739
Jual Kost Aktif Di Sekelimus Buah Batu Murah Bawah Harga Pasar,1840.0,"Batununggal, Bandung",14.0,6.0,160.0,320.0,Iwan Kurnia,"<a href=""https://www.rumah123.com/properti/bandung/kss17366/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17366/</a>",2.1904761904761907,131.42857142857142,22.857142857142858
Dijual Rumah Kost di Dekat Kampus Stt Telkom Bangunan 2 Lantai Minimalis,1850.0,"Buah Batu, Bandung",9.0,9.0,99.0,150.0,Glory's Property,"<a href=""https://www.rumah123.com/properti/bandung/kss11822/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11822/</a>",3.4259259259259256,205.55555555555554,16.666666666666668
Kostan Aktif Strategis 2 Lantai Siap Huni di Kurdi Bandung,1850.0,"Regol, Bandung",12.0,5.0,160.0,350.0,Yovie,"<a href=""https://www.rumah123.com/properti/bandung/kss1441/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1441/</a>",2.569444444444444,154.16666666666666,29.166666666666668
Rumah Kost Ciheulang Dekat Tubagus Ismail Dago Bandung,1850.0,"Dago, Bandung",14.0,14.0,88.0,220.0,Vivi Whizpro,"<a href=""https://www.rumah123.com/properti/bandung/kss517/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss517/</a>",2.202380952380952,132.14285714285714,15.714285714285714
"Kost Aktif 6 Pintu, Posisi Hook di Cibaduyut Permai",1850.0,"Cibaduyut, Bandung",10.0,10.0,281.0,230.0,Imel Era Jack,"<a href=""https://www.rumah123.com/properti/bandung/kss980/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss980/</a>",3.083333333333333,185.0,23.0
Kostan Aktif 2 Lantai Strategis Nyaman Siap Huni Di Kurdi Bandung,1850.0,"Regol, Bandung",12.0,5.0,160.0,350.0,Yovie,"<a href=""https://www.rumah123.com/properti/bandung/kss1442/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1442/</a>",2.569444444444444,154.16666666666666,29.166666666666668
Jual Kost Di Bandung Rumah Kontrakan Dijual Di Bandung Kota,1850.0,"Mandalajati, Bandung",11.0,11.0,260.0,300.0,Hamzah Kurniawan,"<a href=""https://www.rumah123.com/properti/bandung/kss16744/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16744/</a>",2.8030303030303028,168.1818181818182,27.272727272727273
Rumah Kost Nyaman Ada Ruang Tamu Dan Dapur Di Maleber Area Jalan Garuda Dekat Pajajaran Bandung,1900.0,"Bandung Kota, Bandung",16.0,16.0,210.0,450.0,Celestia Property,"<a href=""https://www.rumah123.com/properti/bandung/kss7109/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss7109/</a>",1.9791666666666667,118.75,28.125
Kosan Murah 30 Kamar Cilengkrang CInangka Bandung,1900.0,"Cilengkrang, Bandung",30.0,30.0,504.0,906.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss5486/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5486/</a>",1.0555555555555556,63.333333333333336,30.2
Murah Kos Kost dan Rumah di Pesona Bali Residence Bojongsoang,1900.0,"Bojongsoang, Bandung",15.0,10.0,128.0,320.0,Fred,"<a href=""https://www.rumah123.com/properti/bandung/kss3862/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3862/</a>",2.111111111111111,126.66666666666667,21.333333333333332
Kos 9kt + 2 Ruko Mainroad Dkt Univ Maranatha Bandung,1900.0,"Pasteur, Bandung",11.0,11.0,130.0,250.0,yudie kurniawan,"<a href=""https://www.rumah123.com/properti/bandung/kss1890/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1890/</a>",2.878787878787879,172.72727272727272,22.727272727272727
Kos Mewah + Ruko di Mainroad Dkt Univ Maranatha Bandung,1900.0,"Pasteur, Bandung",11.0,11.0,130.0,230.0,yudie kurniawan,"<a href=""https://www.rumah123.com/properti/bandung/kss1767/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1767/</a>",2.878787878787879,172.72727272727272,20.90909090909091
Rumah Tinggal Dan Kos Kost Tengah Kota Sayap Moh Ramdan,1900.0,"Regol, Bandung",6.0,3.0,108.0,200.0,Fred SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss12799/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12799/</a>",5.277777777777778,316.6666666666667,33.333333333333336
Jual Cepat Kost 2 Lantai Didaerah Cimahi,1900.0,"Cimahi, Bandung",11.0,3.0,337.0,358.0,Indah fung,"<a href=""https://www.rumah123.com/properti/bandung/kss13110/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13110/</a>",2.878787878787879,172.72727272727272,32.54545454545455
"Jual Cepat Kost Pusat Kota Didaerah Cibereum, Cimahi",1900.0,"Cibeureum, Bandung",11.0,3.0,337.0,358.0,Nati Nati,"<a href=""https://www.rumah123.com/properti/bandung/kss13103/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13103/</a>",2.878787878787879,172.72727272727272,32.54545454545455
Jual Kost Kosan Strategis Turangga Buah Batu Kota Bandung,1900.0,"Turangga, Bandung",13.0,9.0,122.0,175.0,isanpakar jaya,"<a href=""https://www.rumah123.com/properti/bandung/kss1828/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1828/</a>",2.435897435897436,146.15384615384616,13.461538461538462
Jual Rumah Kost Kosan di Area Pasteur Strategis Murah di Kota Bandung,1900.0,"Pasteur, Bandung",9.0,10.0,131.0,250.0,isanpakar jaya,"<a href=""https://www.rumah123.com/properti/bandung/kss1423/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1423/</a>",3.5185185185185186,211.11111111111111,27.77777777777778
Kosan Full Isi Jalan Masuk Mobil di Budi Luhur Dekat Setra Duta,1900.0,"Sukasari, Bandung",9.0,10.0,264.0,400.0,Siska silviana,"<a href=""https://www.rumah123.com/properti/bandung/kss12269/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12269/</a>",3.5185185185185186,211.11111111111111,44.44444444444444
Rumah Kost Nyaman Ada Ruang Tamu Dan Dapur Di Maleber Area Jalan Garuda Dekat Pajajaran Bandung,1900.0,"Bandung Kota, Bandung",16.0,16.0,210.0,450.0,Christina Fan,"<a href=""https://www.rumah123.com/properti/bandung/kss7642/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss7642/</a>",1.9791666666666667,118.75,28.125
"Kost di Jalan Haremis, Turangga, Kota Bandung. Area Buahbatu Lengkong",1950.0,"Turangga, Bandung",22.0,23.0,137.0,250.0,Fajar Purnama,"<a href=""https://www.rumah123.com/properti/bandung/kss2146/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2146/</a>",1.4772727272727273,88.63636363636364,11.363636363636363
"Kost putri di Turangga, Bandung 250 m SHM",1950.0,"Turangga, Bandung",22.0,23.0,137.0,250.0,Kho Eyke Marjati,"<a href=""https://www.rumah123.com/properti/bandung/kss2977/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2977/</a>",1.4772727272727273,88.63636363636364,11.363636363636363
"Kost 2,5 Lantai di Sayap Buah Batu, Bandung",1950.0,"Buah Batu, Bandung",22.0,0.0,137.0,250.0,Willy Liauw,"<a href=""https://www.rumah123.com/properti/bandung/kss1934/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1934/</a>",1.4772727272727273,88.63636363636364,11.363636363636363
"Kostan dekat Kampus ITB, Unikom, strategis di Dago Cisitu lama",1950.0,"Dago, Bandung",9.0,9.0,70.0,257.0,Sandi Zahira S.Kom,"<a href=""https://www.rumah123.com/properti/bandung/kss2722/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2722/</a>",3.611111111111111,216.66666666666666,28.555555555555557
Dijual Kost Putri Full Tengah Kota daerah Turangga,1950.0,"Turangga, Bandung",22.0,23.0,137.0,250.0,Elvina Christiani,"<a href=""https://www.rumah123.com/properti/bandung/kss2423/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2423/</a>",1.4772727272727273,88.63636363636364,11.363636363636363
"Kos 30kmr, 30 Kmr Mandi Dlm Dkt Unpad Jatinangor",1990.0,"Jatinangor, Bandung",30.0,30.0,305.0,450.0,yudie kurniawan,"<a href=""https://www.rumah123.com/properti/bandung/kss5903/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5903/</a>",1.1055555555555554,66.33333333333333,15.0
Dijual Rumah Kost Strategis Pusat Kota di Karapitan Bandung,2000.0,"Asia Afrika, Bandung",9.0,6.0,87.0,210.0,Elvina Christiani,"<a href=""https://www.rumah123.com/properti/bandung/kss9448/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9448/</a>",3.703703703703704,222.22222222222223,23.333333333333332
Kostan Aktif 3 Lantai Ramai Strategis Siap Huni Di Arcamanik Bandung,2000.0,"Arcamanik, Bandung",9.0,9.0,136.0,209.0,Yovie Fame,"<a href=""https://www.rumah123.com/properti/bandung/kss1620/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1620/</a>",3.703703703703704,222.22222222222223,23.22222222222222
Kost Dijamin Menguntungkan di Sukamenak,2000.0,"Kopo, Bandung",12.0,9.0,300.0,180.0,Gisa,"<a href=""https://www.rumah123.com/properti/bandung/kss6801/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6801/</a>",2.777777777777778,166.66666666666666,15.0
Kost Terawat Dijamin Nyaman di Nata Endah,2000.0,"Kopo, Bandung",14.0,8.0,229.0,350.0,Gisa,"<a href=""https://www.rumah123.com/properti/bandung/kss6800/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6800/</a>",2.380952380952381,142.85714285714286,25.0
Rumah Kost 3 Lantai Bagus Strategis di Cikutra Bandung Kota,2000.0,"Cikutra, Bandung",12.0,12.0,161.0,350.0,Siska silviana,"<a href=""https://www.rumah123.com/properti/bandung/kss9914/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9914/</a>",2.777777777777778,166.66666666666666,29.166666666666668
Dijual Kost An Sangat Rapih Jatinangor Lokasi Sangat Strategis,2000.0,"Jatinangor, Bandung",20.0,14.0,186.0,275.0,Indah SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss8253/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss8253/</a>",1.6666666666666667,100.0,13.75
Kos Kiaracondong ROI 10%,2000.0,"Kiaracondong, Bandung",24.0,24.0,245.0,462.0,Tanu Widjojo,"<a href=""https://www.rumah123.com/properti/bandung/kss5668/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5668/</a>",1.388888888888889,83.33333333333333,19.25
Rumah Kost dengan 17 Kamar Tidur di Cibiru Bandung,2000.0,"Cibiru, Bandung",17.0,5.0,196.0,350.0,Maxpro,"<a href=""https://www.rumah123.com/properti/bandung/kss3273/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3273/</a>",1.9607843137254903,117.6470588235294,20.58823529411765
kosan aktif di sayap siliwangi 3 lantai strategis,2000.0,"Ciumbuleuit, Bandung",19.0,6.0,230.0,400.0,elly abidin,"<a href=""https://www.rumah123.com/properti/bandung/kss2578/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2578/</a>",1.7543859649122808,105.26315789473684,21.05263157894737
Dijual kostan aktif full isi MAINROAD Jatinangor.,2000.0,"Jatinangor, Bandung",14.0,14.0,168.0,230.0,Teti Hartiyati,"<a href=""https://www.rumah123.com/properti/bandung/kss2920/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2920/</a>",2.380952380952381,142.85714285714286,16.428571428571427
Dijual kostan aktif full isi MAINROAD Jatinangor. .,2000.0,"Jatinangor, Bandung",14.0,14.0,168.0,230.0,Teti Hartiyati,"<a href=""https://www.rumah123.com/properti/bandung/kss2749/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2749/</a>",2.380952380952381,142.85714285714286,16.428571428571427
Dijual Kamar Kost 2lantai 30kt SHM Akses Mudah Ke Ujung Berung,2000.0,"Cilengkrang, Bandung",30.0,30.0,504.0,906.0,Dedeh Setiatin Property,"<a href=""https://www.rumah123.com/properti/bandung/kss557/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss557/</a>",1.1111111111111112,66.66666666666667,30.2
Rumah Kost Student House Naragriya Cluster Podomoro Park Bandung,2000.0,"Podomoro Park Bandung, Bandung",10.0,3.0,70.0,146.0,MAXPRO - 2,"<a href=""https://www.rumah123.com/properti/bandung/kss3491/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3491/</a>",3.3333333333333335,200.0,14.6
Dijual Rumah Kost 2 Lantai 24 Kamar di Kebon Jayanti,2100.0,"Kiaracondong, Bandung",24.0,24.0,245.0,462.0,SONY,"<a href=""https://www.rumah123.com/properti/bandung/kss6313/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6313/</a>",1.4583333333333333,87.5,19.25
Kost di Lengkong Bandung Investasi Menarik,2100.0,"Lengkong, Bandung",19.0,5.0,126.0,378.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss5300/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5300/</a>",1.8421052631578947,110.52631578947368,19.894736842105264
Rumah Kos Kost 24 Kamar di Gg Kebon Jayanti Dalam Kiaracondong,2100.0,"Kiaracondong, Bandung",24.0,24.0,245.0,462.0,Fred,"<a href=""https://www.rumah123.com/properti/bandung/kss5371/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5371/</a>",1.4583333333333333,87.5,19.25
"Kost di Gang di Kiaracondong, Bandung Full Terisi Dekat Fasilitas Umum",2100.0,"Kiaracondong, Bandung",24.0,24.0,245.0,462.0,adi sofian,"<a href=""https://www.rumah123.com/properti/bandung/kss14815/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14815/</a>",1.4583333333333333,87.5,19.25
"Kost di Kebon Jayanti Kiaracondong, Bandung 462 m SHM",2100.0,"Bandung Kota, Bandung",24.0,24.0,245.0,462.0,Thesya Wijaya,"<a href=""https://www.rumah123.com/properti/bandung/kss314/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss314/</a>",1.4583333333333333,87.5,19.25
"Kost di Kebon Jayanti Kiaracondong, Bandung 462 m SHM",2100.0,"Kiaracondong, Bandung",24.0,24.0,245.0,462.0,Ferry,"<a href=""https://www.rumah123.com/properti/bandung/kss10989/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10989/</a>",1.4583333333333333,87.5,19.25
Dijual Rumah Kost di Daerah Pamoyanan,2100.0,"Cicendo, Bandung",16.0,3.0,200.0,250.0,Sylvia wong,"<a href=""https://www.rumah123.com/properti/bandung/kss9433/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9433/</a>",2.1875,131.25,15.625
Di Jual Kos 2 Lantai Kiaracondong Bandung,2100.0,"Kiaracondong, Bandung",24.0,24.0,245.0,462.0,Eric,"<a href=""https://www.rumah123.com/properti/bandung/kss10541/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10541/</a>",1.4583333333333333,87.5,19.25
"Rumah Kost Di Podomoropark Buahbatu,income Bagus Bep 8 10 Tahun",2100.0,"Buah Batu, Bandung",13.0,13.0,70.0,146.0,Susy ONE REALTY,"<a href=""https://www.rumah123.com/properti/bandung/kss8950/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss8950/</a>",2.6923076923076925,161.53846153846155,11.23076923076923
Di Jual Kos 2 Lantai Kiaracondong Bandung,2100.0,"Kiaracondong, Bandung",24.0,24.0,245.0,462.0,Eric XL,"<a href=""https://www.rumah123.com/properti/bandung/kss10513/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10513/</a>",1.4583333333333333,87.5,19.25
"Kost di Gang Moch Yunus, Bandung SHM",2100.0,"Pasir Kaliki, Bandung",18.0,9.0,198.0,250.0,Felix Wijaya,"<a href=""https://www.rumah123.com/properti/bandung/kss25058/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss25058/</a>",1.9444444444444444,116.66666666666667,13.88888888888889
Jual Cepat Kos Kost 21 Kamar Pusat Kota Sayap Dewi Sartika,2150.0,"Regol, Bandung",21.0,8.0,154.0,300.0,Fred,"<a href=""https://www.rumah123.com/properti/bandung/kss14738/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14738/</a>",1.7063492063492065,102.38095238095238,14.285714285714286
"Rumah Kost 2 Lantai di Dago, Bandung",2150.0,"Coblong, Bandung",9.0,10.0,100.0,270.0,Pujiyanti,"<a href=""https://www.rumah123.com/properti/bandung/kss621/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss621/</a>",3.981481481481482,238.88888888888889,30.0
di Jual Rumah Kosan Murah di Jatinangor Dekat Kampus,2150.0,"Jatinangor, Bandung",7.0,7.0,250.0,150.0,Opik Taupik,"<a href=""https://www.rumah123.com/properti/bandung/kss8404/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss8404/</a>",5.1190476190476195,307.14285714285717,21.428571428571427
Kost Strategis Pusat Kota di Sayap Dewi Sartika Bandung,2150.0,"Regol, Bandung",21.0,8.0,154.0,300.0,Irene Xaveria SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss15326/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15326/</a>",1.7063492063492065,102.38095238095238,14.285714285714286
Kost Jamin Menguntungkan Lokasi Strategis di Dago,2150.0,"Dago, Bandung",9.0,10.0,100.0,270.0,Annisa Era Jack,"<a href=""https://www.rumah123.com/properti/bandung/kss2640/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2640/</a>",3.981481481481482,238.88888888888889,30.0
Kostan Aktif Bagus Semi Apartemen Strategis Siap Huni Di Jatinangor Bandung,2150.0,"Jatinangor, Bandung",7.0,7.0,250.0,250.0,Yovie Fame,"<a href=""https://www.rumah123.com/properti/bandung/kss5994/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5994/</a>",5.1190476190476195,307.14285714285717,35.714285714285715
Jual Kost Premium 2 Lt Promo di Podomoro Park Buah Batu Bandung,2160.0,"Podomoro Park Bandung, Bandung",10.0,10.0,70.0,146.0,Yayuk Ruknadi,"<a href=""https://www.rumah123.com/properti/bandung/kss7631/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss7631/</a>",3.6,216.0,14.6
Dijual Rumah Kost Sangat Strategis Di Dago,2200.0,"Dago, Bandung",14.0,8.0,146.0,190.0,wildan hizbulloh,"<a href=""https://www.rumah123.com/properti/bandung/kss14349/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14349/</a>",2.619047619047619,157.14285714285714,13.571428571428571
Kos Mainroad Cigadung,2200.0,"Cigadung, Bandung",9.0,9.0,132.0,180.0,Tanu Widjojo,"<a href=""https://www.rumah123.com/properti/bandung/kss12788/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12788/</a>",4.0740740740740735,244.44444444444446,20.0
Rumah Kost Setramurni,2200.0,"Setra Murni, Bandung",11.0,11.0,93.0,250.0,Dharono trisawego,"<a href=""https://www.rumah123.com/properti/bandung/kss11768/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11768/</a>",3.333333333333333,200.0,22.727272727272727
"Jual Kost Premium Masih Baru Juanda Dago Bandung, Toilet Dalam",2200.0,"Dago, Bandung",9.0,10.0,100.0,270.0,Ferry,"<a href=""https://www.rumah123.com/properti/bandung/kss329/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss329/</a>",4.0740740740740735,244.44444444444446,30.0
Rumah Kost Siap Huni Lokasi Strategis di Kurdi Moch Toha Bandung,2200.0,"Moch Toha, Bandung",12.0,5.0,160.0,350.0,Regina,"<a href=""https://www.rumah123.com/properti/bandung/kss1010/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1010/</a>",3.0555555555555554,183.33333333333334,29.166666666666668
Dijual Kosan Full Terisi+toko di Sarijadi Bandung,2200.0,"Sarijadi, Bandung",10.0,4.0,115.0,300.0,Glory's Property,"<a href=""https://www.rumah123.com/properti/bandung/kss9374/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9374/</a>",3.6666666666666665,220.0,30.0
"Kost Aktif Khusus Putri 3,5 Lantai Di Sarijadi Bandung",2200.0,"Sarijadi, Bandung",22.0,6.0,87.0,280.0,hanny,"<a href=""https://www.rumah123.com/properti/bandung/kss11573/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11573/</a>",1.6666666666666665,100.0,12.727272727272727
"Best Rumah kost dekat Maranatha, sukajadi, Bandung",2200.0,"Sukajadi, Bandung",12.0,5.0,154.0,250.0,Stephie,"<a href=""https://www.rumah123.com/properti/bandung/kss4004/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4004/</a>",3.0555555555555554,183.33333333333334,20.833333333333332
Dijual Rumah Kost Akses Semobil Hook Sayap Dago Bandung Utara,2200.0,"Sayap Dago, Bandung",14.0,8.0,146.0,190.0,Christina Fan,"<a href=""https://www.rumah123.com/properti/bandung/kss14787/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14787/</a>",2.619047619047619,157.14285714285714,13.571428571428571
Rumah Kost Akses Semobil Hook Sayap Dago Bandung Utara,2200.0,"Dago, Bandung",14.0,8.0,146.0,190.0,Amie,"<a href=""https://www.rumah123.com/properti/bandung/kss13306/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13306/</a>",2.619047619047619,157.14285714285714,13.571428571428571
Kost 2Lantai Semi Furnished Siap Huni Pajajaran Bandung,2250.0,"Pajajaran, Bandung",16.0,3.0,214.0,250.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss6187/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6187/</a>",2.34375,140.625,15.625
Rumah Kos Kost Jl Cigadung Raya Timur Bandung,2250.0,"Cigadung, Bandung",8.0,8.0,132.0,180.0,Fred SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss9566/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9566/</a>",4.6875,281.25,22.5
Exclusive Kost Strategis Serta Kawasan Aman Di Sayap Pajajaran,2250.0,"Pajajaran, Bandung",16.0,3.0,214.0,250.0,Indah fung,"<a href=""https://www.rumah123.com/properti/bandung/kss13136/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13136/</a>",2.34375,140.625,15.625
Kost Harga Sangat Murah Dekat Pusat Kota Bandung di Pasir Kaliki,2250.0,"Pasir Kaliki, Bandung",23.0,23.0,150.0,430.0,Sielly Lilianti,"<a href=""https://www.rumah123.com/properti/bandung/kss11363/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11363/</a>",1.6304347826086956,97.82608695652173,18.695652173913043
Dijual Rumah Kost Ruang Usaha Lokasi di Main Road Cigadung,2250.0,"Cigadung, Bandung",9.0,8.0,132.0,180.0,Jemmy Hendrawan,"<a href=""https://www.rumah123.com/properti/bandung/kss12997/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12997/</a>",4.166666666666667,250.0,20.0
Rumah Kost Murah Di Bawah Harga Pasar di Jalan Mainroad Holis,2300.0,"Holis Cigondewah, Bandung",17.0,8.0,261.0,400.0,Iwan Kurnia,"<a href=""https://www.rumah123.com/properti/bandung/kss11109/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11109/</a>",2.2549019607843137,135.2941176470588,23.529411764705884
"Kosan Bangunan Minimalis Dekat Kampus Itenas, Widyatama, Dll",2300.0,"Bandung Wetan, Bandung",18.0,6.0,190.0,380.0,Glory's Property,"<a href=""https://www.rumah123.com/properti/bandung/kss13609/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13609/</a>",2.1296296296296298,127.77777777777777,21.11111111111111
Rumah Kost Dekat Unpar Sayap Ciumbuleuit,2300.0,"Ciumbuleuit, Bandung",16.0,7.0,300.0,360.0,Susy Liu,"<a href=""https://www.rumah123.com/properti/bandung/kss965/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss965/</a>",2.3958333333333335,143.75,22.5
Dijual Lelang Rumah Kost 2 Lantai Lux di Holis,2300.0,"Holis Cigondewah, Bandung",17.0,8.0,261.0,400.0,SONY,"<a href=""https://www.rumah123.com/properti/bandung/kss12974/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12974/</a>",2.2549019607843137,135.2941176470588,23.529411764705884
Murah Rumah Kos Kost Strategis di Jl Holis,2300.0,"Holis Cigondewah, Bandung",17.0,8.0,261.0,400.0,Fred SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss10700/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10700/</a>",2.2549019607843137,135.2941176470588,23.529411764705884
Rumah Kost Ciumbuleuit Bandung Bukit Jarian Unpar Dago Hegarmanah,2300.0,"Ciumbuleuit, Bandung",17.0,6.0,300.0,360.0,Henri Wonk,"<a href=""https://www.rumah123.com/properti/bandung/kss6872/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6872/</a>",2.2549019607843137,135.2941176470588,21.176470588235293
Rumah Kost Baru Lux Nyaman Podomoro Park Bandung,2300.0,"Podomoro Park Bandung, Bandung",10.0,3.0,70.0,146.0,Indah SAP,"<a href=""https://www.rumah123.com/properti/bandung/kss2546/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2546/</a>",3.8333333333333335,230.0,14.6
Jual Cepat Kost Kostan Aktif Kondisi Selalu Full Dekat Upi Setiabudi,2300.0,"Setiabudi, Bandung",14.0,5.0,124.0,310.0,Jerry Moses Karamoy,"<a href=""https://www.rumah123.com/properti/bandung/kss9606/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9606/</a>",2.738095238095238,164.28571428571428,22.142857142857142
Dijual Rumah Kost Di Komplek Budi Luhur Setiabudi Kota Bandung,2300.0,"Setiabudi, Bandung",9.0,10.0,214.0,400.0,Eric XL,"<a href=""https://www.rumah123.com/properti/bandung/kss16960/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16960/</a>",4.2592592592592595,255.55555555555554,44.44444444444444
Dijual Rumah Kost Di Komplek Budi Luhur Setiabudi Kota Bandung,2300.0,"Setiabudi, Bandung",9.0,10.0,214.0,400.0,Eric,"<a href=""https://www.rumah123.com/properti/bandung/kss16959/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16959/</a>",4.2592592592592595,255.55555555555554,44.44444444444444
Dijual Rumah Kost Bukit Jarian Ciumbuleuit Dekat Unpar Bandung,2300.0,"Ciumbuleuit, Bandung",17.0,6.0,300.0,360.0,Arif Rusmana,"<a href=""https://www.rumah123.com/properti/bandung/kss2283/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2283/</a>",2.2549019607843137,135.2941176470588,21.176470588235293
"Rumah Kost 3 Lantai HGB Naragriya, Podomoro Park Bandung",2300.0,"Podomoro Park Bandung, Bandung",13.0,3.0,75.0,161.0,Donny Suryawinata,"<a href=""https://www.rumah123.com/properti/bandung/kss5209/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5209/</a>",2.948717948717949,176.92307692307693,12.384615384615385
Rumah Kost Sayap Setiabudi Bandung Furnished,2300.0,"Setiabudi, Bandung",14.0,5.0,124.0,310.0,Veny Septiany,"<a href=""https://www.rumah123.com/properti/bandung/kss9401/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9401/</a>",2.738095238095238,164.28571428571428,22.142857142857142
