Title,Price,Location,Bedrooms,Bathrooms,Land Area,Building Area,Agent Name,URL,Price per Bedroom,Cost per Bedroom,Area per Bedroom
Dijual Bu Kos Kosan Murah Dekat Tol Kebon Bawang Jakarta Utara,1500.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,150.0,Hanna,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss8200/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss8200/</a>",2.272727272727273,136.36363636363637,13.636363636363637
Jual Cepat Rumah Kostan 10kamar Bs Jalan Kaki Ke Stasiun Dekat Menteng,1500.0,"Menteng, Jakarta Pusat",4.0,2.0,96.0,180.0,Gido Xavier Marks Menteng,"<a href=""https://www.rumah123.com/properti/jakarta-pusat/kss7901/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-pusat/kss7901/</a>",6.25,375.0,45.0
Dijual Rumah Kost Aktif 2 Lantai di Dekat Bandara Soetta Tod M1,1500.0,"Bandara, Jakarta Barat",12.0,4.0,72.0,150.0,Rubin Tantowie,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss311/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss311/</a>",2.0833333333333335,125.0,12.5
Dijual Kos Kosan 3 Pintu di Cibubur Ciracas Jakarta Timur,1500.0,"Ciracas, Jakarta Timur",3.0,3.0,225.0,225.0,Oka Susanawati,"<a href=""https://www.rumah123.com/properti/jakarta-timur/kss12494/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-timur/kss12494/</a>",8.333333333333334,500.0,75.0
Jual Bu Cepat Rumah Lama Dan 4 Kamar Kos,1500.0,"Pejaten, Jakarta Selatan",7.0,2.0,201.0,119.0,Eko Prijatno W,"<a href=""https://www.rumah123.com/properti/jakarta-selatan/kss25009/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-selatan/kss25009/</a>",3.5714285714285716,214.28571428571428,17.0
"Lokasi Strategis Dijual Rumah Kost Cengkareng, Lt.45m2, SHM",1500.0,"Cengkareng, Jakarta Barat",14.0,0.0,45.0,180.0,Meickel Peterson,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss17921/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss17921/</a>",1.7857142857142858,107.14285714285714,12.857142857142858
"Kost 2Lantai, Shm, Dekat Toll di Kebon Bawang",1500.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,150.0,Mike Wattimena,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss8620/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss8620/</a>",2.272727272727273,136.36363636363637,13.636363636363637
"Dijual Ruko Kost2an Aktif di Koja, Jakut.",1500.0,"Koja, Jakarta Utara",10.0,10.0,46.0,108.0,dr Rose Yunita,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss14209/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss14209/</a>",2.5,150.0,10.8
Dijual Cepat Kost Dengan 11 Kamar di Tanjung Priok Jakarta Utara,1500.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,150.0,Natalia Asia One,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss8531/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss8531/</a>",2.272727272727273,136.36363636363637,13.636363636363637
Dijual Cepat Kost Dengan 11 Kamar di Tanjung Priok Jakarta Utara,1500.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,150.0,Liezar,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss8540/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss8540/</a>",2.272727272727273,136.36363636363637,13.636363636363637
"Dijual Bu Rumah Kost 11 Kamar di Tanjung Priok, Kebon Bawang, Tanjung Priok, Jakarta Utara",1500.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,150.0,Tommy Alexander,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss8145/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss8145/</a>",2.272727272727273,136.36363636363637,13.636363636363637
"Dijual Bu Rumah Kost 11 Kamar di Tanjung Priok, Kebon Bawang, Tanjung Priok, Jakarta Utara",1500.0,"Tanjung Priok, Jakarta Utara",11.0,4.0,70.0,150.0,Tommy Alexander,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss8145/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss8145/</a>",2.272727272727273,136.36363636363637,13.636363636363637
Dijual Cepat Rumah Kost 2 Lantai di Kapuk Jakarta Utara,1500.0,"Kapuk Muara, Jakarta Utara",25.0,3.0,165.0,300.0,Sen Sen,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss9682/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss9682/</a>",1.0,60.0,12.0
Dijual Cepat Rumah Kost 2 Lantai di Kapuk Jakarta Utara,1500.0,"Kapuk Muara, Jakarta Utara",25.0,3.0,165.0,300.0,Lydia TJ,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss9683/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss9683/</a>",1.0,60.0,12.0
Dijual Rumah Kos 15 Pintu di Daerah Jakarta Barat,1550.0,"Cengkareng Barat, Jakarta Barat",15.0,0.0,80.0,240.0,Linda,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss12069/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss12069/</a>",1.722222222222222,103.33333333333333,16.0
Dijual Murah Kos kosan Home Industri Lt 234m2 Lb 180m2 Kt 4 Km 2,1590.0,"Taman Palem, Jakarta Barat",4.0,2.0,234.0,180.0,Paulus,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss14803/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss14803/</a>",6.625,397.5,45.0
"Bisa Kpr Dijual Kos Kosan Jakbar, Lt.234m2, SHM",1590.0,"Taman Palem, Jakarta Barat",4.0,2.0,234.0,180.0,Meickel Peterson,"<a href=""https://www.rumah123.com/properti/jakarta-barat/kss12262/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-barat/kss12262/</a>",6.625,397.5,45.0
Dijual Cepat Rumah Kost. Jln. Kerajinan. Gajah Mada. Jakarta Pusat.,1600.0,"Gajah Mada, Jakarta Pusat",7.0,3.0,88.0,160.0,Herni Halim,"<a href=""https://www.rumah123.com/properti/jakarta-pusat/kss24920/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-pusat/kss24920/</a>",3.8095238095238098,228.57142857142858,22.857142857142858
"Kost 7 Kamar Terisi Semua di Mampang Prapatan, Jakarta Selatan",1600.0,"Mampang Prapatan, Jakarta Selatan",7.0,8.0,65.0,130.0,Lily Meirina,"<a href=""https://www.rumah123.com/properti/jakarta-selatan/kss5726/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-selatan/kss5726/</a>",3.8095238095238098,228.57142857142858,18.571428571428573
Pasar Koja Jakarta Utara Kos Kosan 3 Lt Dikelola Mamikos 10 Kamar 0065,1600.0,"Koja, Jakarta Utara",10.0,10.0,46.0,138.0,YOSEP AGUNG LUGITO,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss17386/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss17386/</a>",2.666666666666667,160.0,13.8
3LT 10KT+KM Kost Rame Strategis Ac Reddoor Pasar Koja Jakarta,1600.0,"Kelapa Gading, Jakarta Utara",10.0,10.0,47.0,138.0,adit prasetyo,"<a href=""https://www.rumah123.com/properti/jakarta-utara/kss17750/"" target=""_blank"">https://www.rumah123.com/properti/jakarta-utara/kss17750/</a>",2.666666666666667,160.0,13.8
